sales_id,customer_id,product_id,store_id,date_key,quantity,unit_price,discount,sales_amount,payment_method
T000348,C00796,P0076,S049,20240815,3,1291.18,80.24,3793.3,UPI
T000349,C04976,P0044,S035,20240317,1,1032.03,85.51,946.52,UPI
T000350,C01660,P0476,S003,20241224,5,456.04,114.98,2165.22,Cash
T000351,C00643,P0161,S011,20231026,1,297.57,29.39,268.18,Credit Card
T000352,C04585,P0371,S065,20230313,1,1230.63,13.53,1217.1,Cash
T000353,C03402,P0424,S093,20230729,1,67072.38,3453.29,63619.09,Debit Card
T000354,C00763,P0212,S059,20251114,1,6212.84,676.49,5536.35,UPI
T000355,C00834,P0158,S037,20251118,2,5215.13,576.17,9854.09,Debit Card
T000356,C00373,P0289,S102,20230530,1,68772.19,8566.71,60205.48,Credit Card
T000357,C01406,P0284,S025,20251226,2,116502.69,23608.99,209396.39,UPI
T000358,C00513,P0451,S042,20250101,1,5858.63,1123.76,4734.87,UPI
T000359,C03283,P0029,S053,20250112,3,4135.31,2945.33,9460.6,Net Banking
T000360,C04624,P0095,S078,20241014,1,621.74,124.22,497.52,Debit Card
T000361,C00576,P0422,S015,20231022,2,16603.12,3938.58,29267.66,Credit Card
T000362,C04712,P0223,S113,20230531,2,57674.89,6615.2,108734.58,UPI
T000363,C04547,P0072,S035,20231212,3,1308.89,254.58,3672.09,UPI
T000364,C02531,P0254,S044,20230108,2,10758.68,1895.47,19621.89,Credit Card
T000365,C00104,P0458,S002,20250925,2,17259.02,4075.11,30442.93,Credit Card
T000366,C03587,P0044,S115,20240703,1,1032.03,133.45,898.58,UPI
T000367,C00463,P0463,S052,20240127,3,3501.04,1208.82,9294.3,Debit Card
T000368,C00264,P0410,S043,20250418,3,2687.93,1101.1,6962.69,UPI
T000369,C04213,P0454,S091,20240611,2,1054.21,236.29,1872.13,Debit Card
T000370,C02232,P0341,S011,20240901,4,1054.89,474.27,3745.29,UPI
T000371,C04512,P0279,S060,20240422,2,114384.47,18588.02,210180.92,UPI
T000372,C02063,P0189,S104,20231020,1,10478.58,1243.62,9234.96,Credit Card
T000373,C04412,P0234,S100,20251007,1,10182.19,1356.04,8826.15,UPI
T000374,C04201,P0026,S090,20230808,1,13714.79,2217.52,11497.27,UPI
T000375,C01864,P0207,S098,20240817,1,16177.08,1708.9,14468.18,Credit Card
T000376,C01230,P0270,S112,20250201,2,971.48,227.33,1715.63,UPI
T000377,C03482,P0234,S078,20250329,2,10182.19,2786.03,17578.35,Debit Card
T000378,C02046,P0360,S065,20241012,2,9965.55,2791.58,17139.52,UPI
T000379,C00466,P0213,S079,20240114,1,16737.83,1225.37,15512.46,Credit Card
T000380,C01237,P0255,S060,20240803,1,237.54,8.32,229.22,Credit Card
T000381,C03048,P0491,S001,20230504,2,945.83,72.13,1819.53,Credit Card
T000382,C01798,P0403,S044,20240323,2,861.58,145.63,1577.53,Net Banking
T000383,C00122,P0115,S032,20230129,3,1265.78,232.99,3564.35,Credit Card
T000384,C01121,P0084,S057,20250723,1,10264.16,1138.29,9125.87,Credit Card
T000385,C03730,P0004,S033,20230521,2,30350.67,3210.82,57490.52,UPI
T000386,C00613,P0101,S030,20250323,2,8258.02,2347.82,14168.22,UPI
T000387,C01845,P0180,S051,20230519,1,1311.43,114.08,1197.35,Credit Card
T000388,C01643,P0474,S093,20231022,2,849.26,11.82,1686.7,Debit Card
T000389,C00032,P0474,S110,20240922,1,849.26,7.79,841.47,Credit Card
T000390,C01812,P0265,S013,20241210,2,7141.44,1313.79,12969.09,UPI
T000391,C00485,P0068,S023,20230822,2,1957.17,121.99,3792.35,UPI
T000392,C03267,P0127,S008,20230211,1,11480.28,2095.17,9385.11,UPI
T000393,C03434,P0339,S114,20240918,10,950.11,23.64,9477.46,UPI
T000394,C01162,P0365,S112,20241010,8,934.8,247.51,7230.89,Credit Card
T000395,C03633,P0111,S071,20230929,2,3592.41,805.62,6379.2,UPI
T000396,C04874,P0296,S011,20240414,9,711.27,36.43,6365.0,UPI
T000397,C01772,P0224,S020,20251114,2,54021.47,12729.81,95313.13,Credit Card
T000398,C04554,P0479,S119,20240504,2,94604.45,10319.78,178889.12,UPI
T000399,C03690,P0111,S020,20250502,1,3592.41,183.76,3408.65,UPI
T000400,C01984,P0205,S106,20250501,1,9676.9,1226.4,8450.5,Debit Card
T000401,C03778,P0274,S001,20230817,3,1635.49,973.62,3932.85,UPI
T000402,C02634,P0184,S050,20251128,4,376.58,115.01,1391.31,UPI
T000403,C00832,P0224,S064,20250107,1,54021.47,5403.56,48617.91,Debit Card
T000404,C04033,P0166,S090,20230319,3,2642.36,964.11,6962.97,Cash
T000405,C02217,P0028,S010,20250708,1,3916.73,366.69,3550.04,Credit Card
T000406,C00020,P0352,S028,20240306,1,33551.08,4570.03,28981.05,Credit Card
T000407,C00257,P0342,S023,20250302,10,675.8,136.65,6621.35,Credit Card
T000408,C04774,P0433,S090,20230812,2,637.15,14.68,1259.62,UPI
T000409,C04926,P0239,S095,20240211,2,8329.62,1119.29,15539.95,Cash
T000410,C04110,P0324,S112,20230621,2,3874.65,1032.23,6717.07,Cash
T000411,C04191,P0332,S053,20241024,1,6300.04,727.7,5572.34,UPI
T000412,C02559,P0411,S001,20251202,2,3685.58,802.62,6568.54,Credit Card
T000413,C02340,P0368,S009,20230404,4,4044.75,5843.16,10335.84,Debit Card
T000414,C03692,P0207,S068,20240510,1,16177.08,1347.66,14829.42,UPI
T000415,C01576,P0399,S088,20251002,9,56.49,16.1,492.31,Credit Card
T000416,C02383,P0440,S042,20230825,1,8191.29,1151.63,7039.66,UPI
T000417,C04590,P0313,S021,20230626,1,13461.71,991.14,12470.57,UPI
T000418,C02818,P0011,S086,20230515,1,492.78,8.55,484.23,UPI
T000419,C02218,P0190,S103,20230429,3,4303.34,742.78,12167.24,Net Banking
T000420,C02315,P0362,S088,20230606,3,1558.94,231.09,4445.73,Debit Card
T000421,C00637,P0425,S006,20250921,2,31928.57,7542.38,56314.76,Cash
T000422,C01692,P0500,S049,20250928,3,2543.16,866.17,6763.31,Credit Card
T000423,C00212,P0386,S069,20231018,3,4833.24,2106.62,12393.1,UPI
T000424,C03923,P0094,S014,20230619,2,4239.35,959.27,7519.43,Debit Card
T000425,C02854,P0260,S073,20241109,1,1900.95,161.95,1739.0,UPI
T000426,C00520,P0303,S100,20240309,8,114.3,20.66,893.74,UPI
T000427,C03368,P0009,S002,20230427,2,1069.04,123.31,2014.77,Cash
T000428,C04012,P0027,S008,20240908,1,7239.83,807.25,6432.58,Credit Card
T000429,C04450,P0480,S046,20250322,2,4652.79,1275.32,8030.26,Net Banking
T000430,C03168,P0460,S100,20251204,3,1346.15,361.8,3676.65,UPI
T000431,C01866,P0387,S052,20241114,10,668.01,217.72,6462.38,UPI
T000432,C01503,P0336,S023,20230613,2,7201.16,1442.2,12960.12,Net Banking
T000433,C00449,P0246,S062,20230323,2,691.7,14.32,1369.08,Cash
T000434,C03538,P0376,S081,20240303,2,9307.12,2759.35,15854.89,UPI
T000435,C01325,P0451,S016,20230415,1,5858.63,327.33,5531.3,Debit Card
T000436,C04218,P0257,S093,20240218,4,2762.62,2842.41,8208.07,Credit Card
T000437,C00159,P0334,S024,20250310,6,343.83,38.46,2024.52,UPI
T000438,C00153,P0002,S087,20231106,7,610.97,165.61,4111.18,Credit Card
T000439,C03909,P0050,S111,20241024,1,863.47,290.79,572.68,Credit Card
T000440,C03031,P0426,S081,20230830,1,4805.76,398.73,4407.03,Credit Card
T000441,C04329,P0287,S097,20250919,2,2638.81,413.84,4863.78,Debit Card
T000442,C01258,P0146,S026,20240720,3,258.75,74.86,701.39,Credit Card
T000443,C01696,P0167,S091,20231024,2,1685.98,337.21,3034.75,Credit Card
T000444,C00466,P0147,S053,20250711,2,235.24,88.22,382.26,UPI
T000445,C00556,P0424,S112,20231002,2,67072.38,8437.06,125707.7,Debit Card
T000446,C02909,P0399,S088,20241219,2,56.49,1.75,111.23,UPI
T000447,C04049,P0436,S094,20231003,2,1648.37,268.09,3028.65,Credit Card
T000448,C01968,P0109,S061,20250123,3,1315.06,590.66,3354.52,Cash
T000449,C00663,P0466,S011,20230510,1,1215.12,78.5,1136.62,UPI
T000450,C03503,P0408,S021,20251113,6,160.43,0.88,961.7,UPI
T000451,C03468,P0259,S043,20240521,4,910.63,62.24,3580.28,Debit Card
T000452,C03324,P0402,S017,20240726,1,8016.76,673.26,7343.5,UPI
T000453,C03061,P0322,S084,20240401,1,1370.98,109.1,1261.88,Debit Card
T000454,C03084,P0433,S115,20231027,3,637.15,147.35,1764.1,Debit Card
T000455,C03682,P0393,S037,20251226,1,4948.77,1477.6,3471.17,Cash
T000456,C01939,P0425,S081,20250121,1,31928.57,3503.35,28425.22,UPI
T000457,C03979,P0221,S101,20231006,2,2712.22,1895.32,3529.12,Debit Card
T000458,C00060,P0269,S115,20240922,1,741.63,90.57,651.06,UPI
T000459,C02266,P0094,S039,20230401,2,4239.35,997.4,7481.3,UPI
T000460,C03294,P0180,S019,20251231,2,1311.43,160.15,2462.71,Debit Card
T000461,C00020,P0368,S099,20250720,4,4044.75,2753.68,13425.32,UPI
T000462,C00578,P0066,S089,20241205,4,499.15,370.56,1626.04,UPI
T000463,C03407,P0239,S107,20251209,2,8329.62,1602.09,15057.15,UPI
T000464,C03190,P0039,S108,20230528,2,11970.46,2401.05,21539.87,UPI
T000465,C04025,P0324,S041,20251215,1,3874.65,510.25,3364.4,Debit Card
T000466,C00682,P0486,S041,20240510,1,12305.94,1689.61,10616.33,UPI
T000467,C02860,P0293,S117,20240503,2,624.4,109.16,1139.64,Credit Card
T000468,C04099,P0038,S120,20241121,1,1040.64,74.03,966.61,Credit Card
T000469,C00674,P0186,S063,20231121,1,617.94,17.62,600.32,Debit Card
T000470,C00560,P0122,S001,20250408,3,629.96,221.87,1668.01,Credit Card
T000471,C04626,P0447,S094,20241014,2,3730.67,441.5,7019.84,Cash
T000472,C00379,P0067,S078,20250621,2,19612.85,7166.32,32059.38,Cash
T000473,C04010,P0469,S076,20241122,2,1289.3,13.73,2564.87,Credit Card
T000474,C00061,P0151,S041,20240828,2,1408.49,304.02,2512.96,UPI
T000475,C02907,P0370,S119,20241204,1,4677.55,253.65,4423.9,Cash
T000476,C03302,P0082,S094,20231223,3,1186.29,231.31,3327.56,Debit Card
T000477,C04861,P0219,S022,20230223,1,4769.03,265.85,4503.18,Cash
T000478,C01157,P0386,S012,20230401,4,4833.24,5970.44,13362.52,UPI
T000479,C02516,P0428,S057,20231127,2,76989.21,14606.42,139372.0,UPI
T000480,C01497,P0421,S004,20241024,1,3190.14,337.2,2852.94,UPI
T000481,C04887,P0122,S094,20230528,2,629.96,166.71,1093.21,Debit Card
T000482,C01293,P0367,S030,20250824,3,1999.7,553.87,5445.23,Debit Card
T000483,C01527,P0130,S019,20250707,1,10661.68,854.16,9807.52,UPI
T000484,C03334,P0186,S080,20230111,2,617.94,78.97,1156.91,Credit Card
T000485,C03854,P0195,S120,20250119,1,1816.47,121.03,1695.44,Cash
T000486,C04777,P0058,S117,20230627,1,4481.65,1297.83,3183.82,Credit Card
T000487,C00391,P0088,S022,20240529,3,4459.15,860.94,12516.51,UPI
T000488,C02238,P0027,S022,20240422,2,7239.83,1072.31,13407.35,UPI
T000489,C03717,P0331,S030,20230905,1,1608.02,206.67,1401.35,UPI
T000490,C02672,P0458,S031,20230511,1,17259.02,1873.78,15385.24,Credit Card
T000491,C03936,P0494,S015,20240911,7,120.27,41.3,800.59,UPI
T000492,C04288,P0329,S082,20230427,1,903.75,16.14,887.61,UPI
T000493,C04492,P0277,S037,20231031,2,3324.42,2126.85,4521.99,Credit Card
T000494,C04617,P0014,S083,20241112,5,1701.42,1363.5,7143.6,UPI
T000495,C01236,P0177,S110,20240806,1,3681.61,313.78,3367.83,UPI
T000496,C00728,P0252,S062,20241203,1,10228.24,1785.42,8442.82,Credit Card
T000497,C04210,P0150,S089,20241211,4,3096.71,3586.25,8800.59,Debit Card
T000498,C04947,P0370,S011,20230207,1,4677.55,736.28,3941.27,Cash
T000499,C04240,P0126,S089,20241209,1,12470.16,1172.4,11297.76,UPI
T000500,C00886,P0404,S051,20250318,1,4253.05,777.75,3475.3,UPI
T000501,C03737,P0146,S029,20240929,2,258.75,26.67,490.83,Net Banking
T000502,C01456,P0178,S035,20240110,3,1606.75,228.19,4592.06,UPI
T000503,C00142,P0407,S071,20250218,2,2991.7,1111.91,4871.49,Cash
T000504,C04316,P0140,S001,20230625,1,1160.34,208.71,951.63,UPI
T000505,C02564,P0388,S080,20241223,1,1825.08,310.08,1515.0,UPI
T000506,C00786,P0361,S059,20240616,2,4881.64,1213.88,8549.4,Cash
T000507,C03490,P0135,S103,20251011,7,575.69,68.31,3961.52,UPI
T000508,C03055,P0400,S048,20231023,3,1917.26,286.16,5465.62,Cash
T000509,C03434,P0418,S104,20231124,3,1561.12,124.91,4558.45,UPI
T000510,C04738,P0243,S097,20231127,2,1730.28,200.34,3260.22,Credit Card
T000511,C04357,P0368,S051,20230407,2,4044.75,2132.73,5956.77,UPI
T000512,C01485,P0343,S058,20241215,1,1585.85,131.3,1454.55,UPI
T000513,C02498,P0237,S059,20240801,2,4265.52,940.65,7590.39,UPI
T000514,C02955,P0328,S018,20241210,3,1200.85,340.05,3262.5,UPI
T000515,C03504,P0113,S041,20240301,2,14484.92,3229.71,25740.13,UPI
T000516,C04638,P0182,S078,20231115,3,499.46,146.85,1351.53,Cash
T000517,C04712,P0449,S079,20250419,1,113696.63,13315.97,100380.66,UPI
T000518,C00605,P0315,S118,20230817,1,11015.39,1600.3,9415.09,UPI
T000519,C00578,P0255,S006,20240915,3,237.54,48.32,664.3,UPI
T000520,C00197,P0228,S050,20230215,2,1606.88,193.1,3020.66,Debit Card
T000521,C02108,P0358,S003,20250207,2,1574.94,114.07,3035.81,Cash
T000522,C00628,P0386,S063,20250212,1,4833.24,1360.69,3472.55,Credit Card
T000523,C03894,P0351,S102,20240110,3,962.12,610.77,2275.59,Debit Card
T000524,C00745,P0109,S110,20230416,3,1315.06,251.58,3693.6,UPI
T000525,C02253,P0069,S073,20250802,6,749.74,146.1,4352.34,UPI
T000526,C00232,P0153,S009,20230803,1,74427.07,3914.22,70512.85,UPI
T000527,C02748,P0256,S095,20230713,2,1686.7,476.84,2896.56,UPI
T000528,C02874,P0487,S097,20250323,5,505.06,88.9,2436.4,UPI
T000529,C00964,P0270,S083,20250428,2,971.48,231.99,1710.97,Net Banking
T000530,C01547,P0487,S110,20240929,4,505.06,12.39,2007.85,Cash
T000531,C00080,P0459,S106,20240218,4,739.45,448.98,2508.82,Debit Card
T000532,C00645,P0087,S055,20251121,1,6498.64,1115.02,5383.62,Net Banking
T000533,C03874,P0280,S080,20241217,2,14999.66,3503.44,26495.88,Debit Card
T000534,C02057,P0278,S027,20250803,2,7823.93,2177.14,13470.72,Cash
T000535,C04180,P0161,S039,20231215,3,297.57,63.34,829.37,Debit Card
T000536,C01796,P0095,S012,20240421,2,621.74,210.22,1033.26,Credit Card
T000537,C04945,P0454,S118,20250208,1,1054.21,208.49,845.72,Debit Card
T000538,C04765,P0153,S034,20250825,1,74427.07,9603.87,64823.2,UPI
T000539,C03357,P0333,S082,20230410,3,2470.18,794.62,6615.92,Credit Card
T000540,C02947,P0299,S107,20250112,3,742.07,28.89,2197.32,Cash
T000541,C03626,P0425,S098,20231124,1,31928.57,2583.95,29344.62,Net Banking
T000542,C04527,P0110,S053,20230210,4,4763.18,4910.05,14142.67,Debit Card
T000543,C02060,P0298,S037,20231109,1,4224.33,581.26,3643.07,UPI
T000544,C04980,P0471,S008,20230813,1,2876.93,273.3,2603.63,Credit Card
T000545,C00855,P0137,S112,20230123,3,747.34,155.26,2086.76,Debit Card
T000546,C02172,P0021,S076,20240628,3,1272.6,244.26,3573.54,UPI
T000547,C02743,P0151,S106,20250423,2,1408.49,323.65,2493.33,Cash
T000548,C01239,P0259,S072,20230926,1,910.63,37.85,872.78,Credit Card
T000549,C02337,P0123,S005,20230814,2,1847.88,245.64,3450.12,UPI
T000550,C02637,P0296,S057,20230317,4,711.27,49.22,2795.86,Cash
T000551,C04497,P0275,S087,20240118,5,920.91,194.76,4409.79,UPI
T000552,C04247,P0150,S017,20251201,3,3096.71,1277.87,8012.26,UPI
T000553,C00785,P0215,S014,20240710,1,20419.8,2560.36,17859.44,UPI
T000554,C04340,P0198,S101,20230130,10,554.31,42.74,5500.36,Credit Card
T000555,C00715,P0316,S016,20250507,3,2863.73,3030.62,5560.57,Credit Card
T000556,C00714,P0284,S077,20230701,1,116502.69,6771.4,109731.29,Cash
T000557,C03853,P0120,S079,20230930,3,3735.53,856.92,10349.67,UPI
T000558,C01823,P0030,S050,20250805,10,301.8,62.86,2955.14,Credit Card
T000559,C04856,P0174,S008,20230206,2,1469.41,261.26,2677.56,Credit Card
T000560,C03716,P0441,S100,20250111,2,7887.12,1550.52,14223.72,Debit Card
T000561,C04394,P0065,S029,20231207,2,2260.7,360.55,4160.85,UPI
T000562,C02953,P0323,S043,20230810,1,9234.38,607.7,8626.68,UPI
T000563,C01870,P0014,S095,20241225,4,1701.42,548.56,6257.12,Credit Card
T000564,C04985,P0240,S030,20230825,3,766.94,412.36,1888.46,UPI
T000565,C03070,P0335,S022,20230618,2,845.3,249.43,1441.17,UPI
T000566,C00353,P0003,S002,20250506,2,31756.0,6446.34,57065.66,UPI
T000567,C04877,P0102,S050,20231220,1,11177.98,1341.03,9836.95,UPI
T000568,C03564,P0257,S016,20230903,2,2762.62,786.04,4739.2,UPI
T000569,C00585,P0360,S027,20250302,2,9965.55,3580.12,16350.98,UPI
T000570,C01414,P0176,S078,20250509,3,880.48,107.44,2534.0,Cash
T000571,C04833,P0278,S067,20230912,2,7823.93,1079.44,14568.42,UPI
T000572,C00555,P0421,S107,20241219,4,3190.14,3185.39,9575.17,UPI
T000573,C00943,P0064,S057,20230814,1,2864.27,363.8,2500.47,UPI
T000574,C01006,P0063,S047,20240610,4,1165.72,909.28,3753.6,UPI
T000575,C03928,P0050,S015,20240925,3,863.47,296.85,2293.56,UPI
T000576,C02211,P0401,S111,20231122,5,1342.0,1223.57,5486.43,Credit Card
T000577,C03511,P0395,S040,20240329,4,3346.94,2486.44,10901.32,UPI
T000578,C03702,P0159,S001,20240828,1,2410.42,224.39,2186.03,Cash
T000579,C03489,P0191,S077,20240124,3,3001.62,2964.01,6040.85,UPI
T000580,C01212,P0150,S092,20230718,4,3096.71,1428.79,10958.05,Credit Card
T000581,C00309,P0141,S042,20231030,2,1835.31,203.07,3467.55,UPI
T000582,C04073,P0303,S027,20250519,9,114.3,23.16,1005.54,Credit Card
T000583,C03047,P0138,S105,20230521,1,99543.3,6257.92,93285.38,UPI
T000584,C03590,P0109,S045,20251008,2,1315.06,340.57,2289.55,UPI
T000585,C04158,P0476,S109,20230627,3,456.04,223.34,1144.78,UPI
T000586,C04041,P0436,S068,20240629,3,1648.37,198.49,4746.62,UPI
T000587,C04432,P0272,S054,20240627,1,1389.91,98.07,1291.84,UPI
T000588,C00154,P0396,S091,20240311,8,589.39,122.44,4592.68,UPI
T000589,C02346,P0439,S062,20251205,3,4596.85,882.29,12908.26,Cash
T000590,C02869,P0407,S076,20240704,3,2991.7,1335.05,7640.05,Net Banking
T000591,C01501,P0028,S038,20251102,2,3916.73,856.76,6976.7,Credit Card
T000592,C04332,P0471,S014,20230410,3,2876.93,890.99,7739.8,Debit Card
T000593,C00465,P0489,S080,20251023,2,1581.43,308.34,2854.52,UPI
T000594,C04879,P0240,S009,20231108,3,766.94,347.59,1953.23,Net Banking
T000595,C04203,P0372,S079,20231007,3,1774.35,1804.65,3518.4,Debit Card
T000596,C00287,P0171,S051,20240223,3,1889.34,640.07,5027.95,Credit Card
T000597,C02655,P0382,S006,20250304,3,483.93,283.19,1168.6,Debit Card
T000598,C01293,P0080,S045,20230524,5,719.75,491.75,3107.0,Debit Card
T000599,C01795,P0329,S091,20240107,10,903.75,217.1,8820.4,Credit Card
T000600,C01847,P0444,S006,20240406,2,6888.97,994.3,12783.64,Credit Card
T000601,C00223,P0069,S077,20240516,1,749.74,21.46,728.28,Debit Card
T000602,C03103,P0282,S013,20230420,1,73683.34,3823.7,69859.64,UPI
T000603,C02572,P0104,S105,20250226,1,3061.49,279.5,2781.99,UPI
T000604,C04598,P0378,S095,20250820,5,702.38,583.84,2928.06,Cash
T000605,C00252,P0454,S035,20230616,1,1054.21,164.32,889.89,Credit Card
T000606,C03540,P0097,S084,20240901,2,2602.13,779.66,4424.6,Credit Card
T000607,C02345,P0208,S085,20240612,7,686.96,75.44,4733.28,UPI
T000608,C01600,P0029,S063,20230215,3,4135.31,3273.7,9132.23,Credit Card
T000609,C04907,P0337,S089,20240908,2,6716.23,1491.11,11941.35,UPI
T000610,C02803,P0448,S106,20230217,1,3087.1,240.49,2846.61,UPI
T000611,C01931,P0412,S098,20230331,2,1240.96,191.4,2290.52,Debit Card
T000612,C02654,P0154,S029,20241121,2,119950.83,19600.94,220300.72,UPI
T000613,C01800,P0153,S066,20230817,2,74427.07,11726.57,137127.57,Credit Card
T000614,C03481,P0203,S085,20231228,4,3047.43,4494.69,7695.03,UPI
T000615,C03236,P0409,S024,20230724,2,22522.79,8702.42,36343.16,Debit Card
T000616,C02270,P0323,S090,20230515,2,9234.38,1001.13,17467.63,Net Banking
T000617,C02376,P0193,S089,20230420,1,100776.47,8529.35,92247.12,UPI
T000618,C02286,P0046,S077,20231123,2,1284.08,320.34,2247.82,UPI
T000619,C01073,P0370,S072,20240607,2,4677.55,1777.03,7578.07,Credit Card
T000620,C00850,P0286,S083,20250110,2,1388.78,184.39,2593.17,Debit Card
T000621,C02082,P0463,S094,20240304,1,3501.04,259.94,3241.1,Credit Card
T000622,C04592,P0321,S052,20240306,3,457.0,30.94,1340.06,UPI
T000623,C03682,P0413,S086,20250331,1,67233.8,6140.47,61093.33,Debit Card
T000624,C04642,P0413,S018,20240821,1,67233.8,7941.6,59292.2,UPI
T000625,C01763,P0207,S108,20241103,1,16177.08,1467.11,14709.97,Cash
T000626,C04969,P0405,S059,20251027,2,11523.15,2252.66,20793.64,UPI
T000627,C03481,P0033,S028,20240405,3,3065.67,1805.84,7391.17,Credit Card
T000628,C01677,P0488,S016,20241225,2,748.13,48.8,1447.46,UPI
T000629,C00546,P0305,S106,20250501,1,11912.39,1683.49,10228.9,UPI
T000630,C01456,P0194,S115,20250208,2,1309.57,497.87,2121.27,UPI
T000631,C02124,P0406,S044,20240729,4,667.08,897.59,1770.73,UPI
T000632,C01842,P0486,S102,20240208,2,12305.94,3388.42,21223.46,UPI
T000633,C02095,P0482,S035,20251117,10,334.76,100.89,3246.71,Cash
T000634,C04511,P0362,S106,20240915,2,1558.94,88.72,3029.16,Net Banking
T000635,C03247,P0162,S001,20241222,2,11495.86,3194.15,19797.57,UPI
T000636,C02401,P0356,S036,20230122,2,1738.24,316.1,3160.38,Debit Card
T000637,C02143,P0316,S039,20240518,3,2863.73,1277.92,7313.27,Credit Card
T000638,C01418,P0084,S082,20230714,2,10264.16,2501.58,18026.74,UPI
T000639,C00967,P0074,S073,20241216,3,1884.55,953.29,4700.36,Credit Card
T000640,C02884,P0412,S054,20240303,1,1240.96,21.78,1219.18,Cash
T000641,C00016,P0177,S038,20231030,2,3681.61,977.09,6386.13,Credit Card
T000642,C02976,P0435,S002,20240907,1,542.22,119.42,422.8,UPI
T000643,C03822,P0265,S070,20251105,1,7141.44,698.04,6443.4,Cash
T000644,C00352,P0087,S085,20251217,1,6498.64,579.14,5919.5,UPI
T000645,C02621,P0038,S043,20251103,2,1040.64,198.56,1882.72,UPI
T000646,C04886,P0408,S043,20250422,10,160.43,0.92,1603.38,Credit Card
T000647,C04401,P0101,S120,20230626,1,8258.02,464.2,7793.82,UPI
T000648,C03709,P0440,S006,20251124,2,8191.29,1080.79,15301.79,Credit Card
T000649,C02319,P0329,S023,20250811,5,903.75,155.96,4362.79,Credit Card
T000650,C01688,P0138,S087,20250616,2,99543.3,17271.64,181814.96,UPI
T000651,C04563,P0161,S081,20241124,1,297.57,14.23,283.34,Credit Card
T000652,C03472,P0107,S077,20240516,2,19150.13,4304.06,33996.2,Credit Card
T000653,C04228,P0001,S041,20230711,4,1450.99,1899.09,3904.87,Debit Card
T000654,C03979,P0004,S064,20250106,1,30350.67,3829.83,26520.84,Credit Card
T000655,C00478,P0072,S067,20231213,3,1308.89,539.18,3387.49,UPI
T000656,C04462,P0407,S026,20231112,4,2991.7,3092.84,8873.96,UPI
T000657,C01650,P0329,S041,20230204,10,903.75,50.7,8986.8,Debit Card
T000658,C04394,P0387,S109,20230427,9,668.01,60.77,5951.32,Credit Card
T000659,C02528,P0345,S075,20231116,1,78819.34,6527.17,72292.17,Credit Card
T000660,C01434,P0194,S018,20240102,1,1309.57,199.11,1110.46,Debit Card
T000661,C02711,P0307,S088,20230401,2,12523.6,1480.14,23567.06,Credit Card
T000662,C03173,P0441,S047,20251216,1,7887.12,751.98,7135.14,Credit Card
T000663,C00695,P0047,S114,20241107,2,91017.19,19366.84,162667.54,Credit Card
T000664,C00103,P0470,S109,20251029,3,1610.39,389.83,4441.34,Debit Card
